Movie Name,Year of Release,Run Time in minutes,Movie Rating,Votes,MetaScore,Gross,Genre,Certification,Director,Stars,Description
The Iron Lady,2011,105,6.4,112369,52.0,30020000.0,"['Biography', ' Drama']",PG-13,['Phyllida Lloyd'],"['Meryl Streep', 'Jim Broadbent', 'Richard E. Grant', 'Susan Brown']","['An', 'elderly', 'Margaret', 'Thatcher', 'talks', 'to', 'the', 'imagined', 'presence', 'of', 'her', 'recently', 'deceased', 'husband', 'as', 'she', 'struggles', 'to', 'come', 'to', 'terms', 'with', 'his', 'death', 'while', 'scenes', 'from', 'her', 'past', 'life,', 'from', 'girlhood', 'to', 'British', 'prime', 'minister,', 'intervene.']"
Under Suspicion,2000,110,6.4,27040,43.0,260000.0,"['Crime', ' Drama', ' Thriller']",R,['Stephen Hopkins'],"['Morgan Freeman', 'Gene Hackman', 'Thomas Jane', 'Monica Bellucci']","['A', 'wealthy', 'attorney', 'in', 'San', 'Juan', 'comes', 'to', 'the', 'police', 'station', 'for', '""10', 'minutes""', 'of', 'follow-up', 'questions', 'to', 'finding', 'a', '12-year-old', ""girl's"", 'body', 'in', 'a', 'park.', 'Another', 'young', 'girl', 'was', 'also', 'raped', 'and', 'murdered', 'weeks', 'earlier', 'and', 'the', 'evidence', 'points', 'to', 'him.']"
Contraband,2012,109,6.4,125219,51.0,66530000.0,"['Action', ' Adventure', ' Crime']",R,['Baltasar Kormákur'],"['Mark Wahlberg', 'Giovanni Ribisi', 'Kate Beckinsale', 'Robert Wahlberg']","['To', 'protect', 'his', 'brother-in-law', 'from', 'a', 'drug', 'lord,', 'a', 'former', 'smuggler', 'heads', 'to', 'Panama', 'to', 'score', 'millions', 'of', 'dollars', 'in', 'counterfeit', 'bills.']"
Blue Thunder,1983,109,6.4,22799,66.0,42310000.0,"['Action', ' Crime', ' Drama']",R,['John Badham'],"['Roy Scheider', 'Warren Oates', 'Candy Clark', 'Daniel Stern']","['The', 'cop', 'test', 'pilot', 'for', 'an', 'experimental', 'police', 'helicopter', 'learns', 'the', 'sinister', 'implications', 'of', 'the', 'new', 'vehicle.']"
Charlie St. Cloud,2010,99,6.4,64036,37.0,31160000.0,"['Drama', ' Fantasy', ' Romance']",PG-13,['Burr Steers'],"['Zac Efron', 'Kim Basinger', 'Charlie Tahan', 'Amanda Crew']","['After', 'Charlie', 'survives', 'a', 'car', 'crash', 'that', 'kills', 'his', 'younger', 'brother,', 'he', 'is', 'given', 'the', 'gift', 'of', 'seeing', 'the', 'spirits', 'of', 'his', 'brother', 'and', 'others', 'who', 'he', 'has', 'lost,', 'and', 'must', 'use', 'his', 'powers', 'to', 'save', 'the', 'woman', 'he', 'loves', 'from', 'impending', 'disaster.']"
Love in the Time of Cholera,2007,139,6.4,23819,43.0,4610000.0,"['Drama', ' Romance']",R,['Mike Newell'],"['Javier Bardem', 'Giovanna Mezzogiorno', 'Benjamin Bratt', 'Gina Bernard Forbes']","['Florentino,', 'rejected', 'by', 'the', 'beautiful', 'Fermina', 'at', 'a', 'young', 'age,', 'devotes', 'much', 'of', 'his', 'adult', 'life', 'to', 'carnal', 'affairs', 'as', 'a', 'desperate', 'attempt', 'to', 'heal', 'his', 'broken', 'heart.']"
Thanks for Sharing,2012,112,6.4,29213,54.0,1060000.0,"['Comedy', ' Drama', ' Romance']",R,['Stuart Blumberg'],"['Mark Ruffalo', 'Tim Robbins', 'Gwyneth Paltrow', 'Josh Gad']","['A', 'romantic', 'comedy', 'that', 'brings', 'together', 'three', 'disparate', 'characters', 'who', 'are', 'learning', 'to', 'face', 'a', 'challenging', 'and', 'often', 'confusing', 'world', 'as', 'they', 'struggle', 'together', 'against', 'a', 'common', 'demon:', 'sex', 'addiction.']"
The Last Kiss,2006,104,6.4,42103,57.0,11600000.0,"['Comedy', ' Drama', ' Romance']",R,['Tony Goldwyn'],"['Zach Braff', 'Jacinda Barrett', 'Rachel Bilson', 'Casey Affleck']","[""Michael'd"", 'have', 'a', 'great', 'job,', 'still', 'have', 'his', '4', 'best', 'friends,', 'and', 'be', 'in', 'love', 'with', 'a', 'beautiful', 'girl', 'at', '30.', 'He', 'loves', 'Jenna', 'but', 'his', 'life', 'seems', 'predictable', 'until', 'he', 'meets', 'a', 'college', 'girl.', 'It', 'seems', 'that', ""everybody's"", 'having', 'relationship', 'problems.']"
The Souvenir,2019,120,6.4,13973,92.0,1040000.0,"['Drama', ' Romance']",R,['Joanna Hogg'],"['Neil Young', 'Tosin Cole', 'Jack McMullen', 'Frankie Wilson']","['A', 'young', 'film', 'student', 'in', 'the', 'early', ""'80s"", 'becomes', 'romantically', 'involved', 'with', 'a', 'complicated', 'and', 'untrustworthy', 'man.']"
The Man with Two Brains,1983,93,6.4,27390,61.0,10100000.0,"['Comedy', ' Romance', ' Sci-Fi']",R,['Carl Reiner'],"['Steve Martin', 'Kathleen Turner', 'David Warner', 'Paul Benedict']","['A', 'brain', 'surgeon', 'marries', 'a', 'femme', 'fatale,', 'causing', 'his', 'life', 'to', 'turn', 'upside', 'down.', 'Things', 'go', 'more', 'awry', 'when', 'he', 'falls', 'in', 'love', 'with', 'a', 'talking', 'brain.']"
Shampoo,1975,110,6.4,13707,65.0,49410000.0,"['Comedy', ' Drama']",R,['Hal Ashby'],"['Warren Beatty', 'Julie Christie', 'Goldie Hawn', 'Lee Grant']","['On', 'Election', 'Day,', '1968,', 'a', 'hairdresser', 'and', ""ladies'"", 'man', 'is', 'too', 'busy', 'cutting', 'hair', 'and', 'dealing', 'with', 'his', 'various', 'girlfriends', 'and', 'his', 'mistress,', 'whose', 'husband', 'he', 'meets', 'and', 'finds', 'out', 'is', 'having', 'an', 'affair', 'with', 'his', 'ex-girlfriend.']"
Last Man Standing,1996,101,6.4,60202,44.0,17600000.0,"['Action', ' Crime', ' Drama']",R,['Walter Hill'],"['Bruce Willis', 'Bruce Dern', 'William Sanderson', 'Christopher Walken']","['A', 'drifting', 'gunslinger-for-hire', 'finds', 'himself', 'in', 'the', 'middle', 'of', 'an', 'ongoing', 'war', 'between', 'the', 'Irish', 'and', 'Italian', 'mafia', 'in', 'a', 'Prohibition', 'era', 'ghost', 'town.']"
"Jeff, Who Lives at Home",2011,83,6.4,65067,60.0,4240000.0,"['Comedy', ' Drama']",R,"['Jay Duplass', 'Mark Duplass']","['Jason Segel', 'Ed Helms', 'Judy Greer', 'Susan Sarandon']","['Dispatched', 'from', 'his', 'basement', 'room', 'on', 'an', 'errand', 'for', 'his', 'widowed', 'mother,', 'slacker', 'Jeff', 'might', 'discover', 'his', 'destiny', '(finally)', 'when', 'he', 'spends', 'the', 'day', 'with', 'his', 'unhappily', 'married', 'brother', 'as', 'he', 'tracks', 'his', 'possibly', 'adulterous', 'wife.']"
Lock Up,1989,109,6.4,45307,52.0,22100000.0,"['Action', ' Crime', ' Drama']",R,['John Flynn'],"['Sylvester Stallone', 'Donald Sutherland', 'John Amos', 'Sonny Landham']","['With', 'only', 'six', 'months', 'left', 'of', 'his', 'sentence,', 'inmate', 'Frank', 'Leone', 'is', 'transferred', 'from', 'a', 'minimum', 'security', 'prison', 'to', 'a', 'maximum', 'security', 'prison', 'by', 'a', 'vindictive', 'warden.']"
Anna,2013,99,6.4,24638,42.0,0.0,"['Drama', ' Mystery', ' Sci-Fi']",R,['Jorge Dorado'],"['Mark Strong', 'Taissa Farmiga', 'Brian Cox', 'Saskia Reeves']","['A', 'man', 'with', 'the', 'ability', 'to', 'enter', ""people's"", 'memories', 'takes', 'on', 'the', 'case', 'of', 'a', 'brilliant,', 'troubled', 'sixteen-year-old', 'girl', 'to', 'determine', 'whether', 'she', 'is', 'a', 'sociopath', 'or', 'a', 'victim', 'of', 'trauma.']"
Severance,2006,96,6.4,40114,62.0,140000.0,"['Comedy', ' Horror']",R,['Christopher Smith'],"['Danny Dyer', 'Laura Harris', 'Tim McInnerny', 'Toby Stephens']","['During', 'a', 'team-building', 'retreat', 'in', 'the', 'mountains', 'a', 'group', 'of', 'sales', 'representatives', 'are', 'hunted', 'down', 'one', 'by', 'one.']"
The Rover,2014,103,6.4,50297,64.0,1110000.0,"['Action', ' Crime', ' Drama']",R,['David Michôd'],"['Guy Pearce', 'Robert Pattinson', 'Scoot McNairy', 'David Field']","['10', 'years', 'after', 'a', 'global', 'economic', 'collapse,', 'a', 'hardened', 'loner', 'pursues', 'the', 'men', 'who', 'stole', 'his', 'only', 'possession,', 'his', 'car.', 'Along', 'the', 'way,', 'he', 'captures', 'one', 'of', 'the', ""thieves'"", 'brother,', 'and', 'the', 'duo', 'form', 'an', 'uneasy', 'bond', 'during', 'the', 'dangerous', 'journey.']"
Love & Friendship,2016,90,6.4,25972,87.0,14010000.0,"['Comedy', ' Drama', ' Romance']",PG,['Whit Stillman'],"['Kate Beckinsale', 'Chloë Sevigny', 'Xavier Samuel', 'Emma Greenwell']","['Lady', 'Susan', 'Vernon', 'takes', 'up', 'temporary', 'residence', 'at', 'her', ""in-laws'"", 'estate', 'and,', 'while', 'there,', 'is', 'determined', 'to', 'be', 'a', 'matchmaker', 'for', 'her', 'daughter', 'Frederica', '--', 'and', 'herself', 'too,', 'naturally.']"
Dead Man Down,2013,118,6.4,69495,39.0,10880000.0,"['Action', ' Crime', ' Drama']",R,['Niels Arden Oplev'],"['Colin Farrell', 'Noomi Rapace', 'Dominic Cooper', 'Terrence Howard']","['In', 'New', 'York', 'City,', 'a', 'crime', ""lord's"", 'right-hand', 'man', 'is', 'helped', 'by', 'a', 'woman', 'seeking', 'retribution.']"
Night Watch,2004,114,6.4,54900,58.0,1490000.0,"['Action', ' Fantasy', ' Horror']",R,['Timur Bekmambetov'],"['Konstantin Khabenskiy', 'Vladimir Menshov', 'Mariya Poroshina', 'Valeriy Zolotukhin']","['A', 'fantasy-thriller', 'set', 'in', 'present-day', 'Moscow', 'where', 'the', 'respective', 'forces', 'that', 'control', 'daytime', 'and', 'nighttime', 'do', 'battle.']"
The Night Before,2015,101,6.4,79366,58.0,43040000.0,"['Comedy', ' Fantasy']",R,['Jonathan Levine'],"['Joseph Gordon-Levitt', 'Seth Rogen', 'Jillian Bell', 'Lizzy Caplan']","['On', 'Christmas', 'Eve,', 'three', 'lifelong', 'friends', 'spend', 'the', 'night', 'in', 'New', 'York', 'City', 'looking', 'for', 'the', 'Holy', 'Grail', 'of', 'Christmas', 'parties.']"
Ghost Stories,2017,98,6.4,36035,68.0,140000.0,"['Drama', ' Horror']",Not Rated,"['Jeremy Dyson', 'Andy Nyman']","['Samuel Bottomley', 'Deborah Wastell', 'Amy Doyle', 'Daniel Hill']","['After', 'receiving', 'a', 'file', 'with', 'details', 'of', 'three', 'unexplained', 'cases', 'of', 'apparitions,', 'skeptical', 'professor', 'Phillip', 'Goodman', 'embarks', 'on', 'a', 'terrifying', 'trip.']"
Laggies,2014,99,6.4,45311,63.0,440000.0,"['Comedy', ' Drama', ' Romance']",R,['Lynn Shelton'],"['Keira Knightley', 'Chloë Grace Moretz', 'Sam Rockwell', 'Mark Webber']","['In', 'the', 'throes', 'of', 'a', 'quarter-life', 'crisis,', 'Megan', 'panics', 'when', 'her', 'boyfriend', 'proposes.', 'She', 'takes', 'an', 'opportunity', 'to', 'escape', 'for', 'a', 'week,', 'hiding', 'out', 'in', 'the', 'house', 'of', 'her', 'new', '16-year-old', 'friend', 'Annika', 'and', 'her', 'world-weary', 'single', 'dad.']"
Big Trouble,2002,85,6.4,21378,47.0,7260000.0,"['Comedy', ' Crime', ' Thriller']",PG-13,['Barry Sonnenfeld'],"['Tim Allen', 'Rene Russo', 'Stanley Tucci', 'Tom Sizemore']","['The', 'lives', 'of', 'several', 'Miami', 'denizens,', 'from', 'ad', 'agents', 'to', 'gunrunners', 'to', 'street', 'thugs', 'to', 'law', 'enforcement', 'to', 'school-children,', 'intersect', 'with', 'humorous', 'and', 'dangerous', 'results.']"
Every Day,2018,97,6.4,23004,52.0,6100000.0,"['Drama', ' Fantasy', ' Romance']",PG-13,['Michael Sucsy'],"['Angourie Rice', 'Justice Smith', 'Debby Ryan', 'Jeni Ross']","['A', 'shy', 'teenager', 'falls', 'for', 'a', 'spirit', 'who', 'wakes', 'up', 'in', 'the', 'body', 'of', 'a', 'different', 'person', 'every', 'morning.']"
The Water Horse,2007,112,6.4,42460,71.0,40410000.0,"['Adventure', ' Family', ' Fantasy']",PG,['Jay Russell'],"['Emily Watson', 'David Morrissey', 'Alex Etel', 'Bruce Allpress']","['A', 'lonely', 'boy', 'discovers', 'a', 'mysterious', 'egg', 'that', 'hatches', 'a', 'sea', 'creature', 'of', 'Scottish', 'legend.']"
Just Cause,1995,102,6.4,28856,48.0,36850000.0,"['Action', ' Crime', ' Drama']",R,['Arne Glimcher'],"['Sean Connery', 'Laurence Fishburne', 'Kate Capshaw', 'Blair Underwood']","['A', 'Harvard', 'professor', 'is', 'lured', 'back', 'into', 'the', 'courtroom', 'after', 'twenty-five', 'years', 'to', 'take', 'the', 'case', 'of', 'a', 'young', 'black', 'man', 'condemned', 'to', 'death', 'for', 'the', 'horrific', 'murder', 'of', 'a', 'child.']"
Young Adam,2003,98,6.4,14474,67.0,770000.0,"['Crime', ' Drama']",NC-17,['David Mackenzie'],"['Ewan McGregor', 'Tilda Swinton', 'Peter Mullan', 'Emily Mortimer']","['A', 'young', 'drifter', 'working', 'on', 'a', 'river', 'barge', 'disrupts', 'his', ""employers'"", 'lives', 'while', 'hiding', 'the', 'fact', 'that', 'he', 'knows', 'more', 'about', 'a', 'dead', 'woman', 'found', 'in', 'the', 'river', 'than', 'he', 'admits.']"
Our Idiot Brother,2011,90,6.4,89831,60.0,24810000.0,"['Comedy', ' Drama']",R,['Jesse Peretz'],"['Paul Rudd', 'Elizabeth Banks', 'Zooey Deschanel', 'Nick Sullivan']","['A', 'comedy', 'centered', 'on', 'an', 'idealist', 'who', 'barges', 'into', 'the', 'lives', 'of', 'his', 'three', 'sisters.']"
"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,143,6.4,20888,62.0,45900000.0,"['Adventure', ' Drama']",PG,['Hugh Hudson'],"['Christopher Lambert', 'Andie MacDowell', 'Ralph Richardson', 'Ian Holm']","['A', 'missing', 'heir', 'of', 'respected', 'Scottish', 'family,', 'raised', 'in', 'African', 'jungles', 'by', 'animals,', 'finally', 'returns', 'to', 'his', 'estate', 'only', 'to', 'realize', 'that', 'difference', 'between', 'the', 'two', 'worlds', 'is', 'really', 'significant.']"
Fireproof,2008,122,6.4,23734,28.0,33460000.0,"['Drama', ' Romance']",PG,['Alex Kendrick'],"['Kirk Cameron', 'Erin Bethea', 'Ken Bevel', 'Stephen Dervan']","['In', 'an', 'attempt', 'to', 'save', 'his', 'marriage,', 'a', 'firefighter', 'uses', 'a', '40-day', 'experiment', 'known', 'as', '""The', 'Love', 'Dare.""']"
Where the Truth Lies,2005,107,6.4,18586,47.0,870000.0,"['Crime', ' Mystery', ' Thriller']",R,['Atom Egoyan'],"['Kevin Bacon', 'Colin Firth', 'Alison Lohman', 'David Hayman']","['Karen', ""O'Connor,"", 'a', 'young', 'journalist', 'known', 'for', 'her', 'celebrity', 'profiles,', 'is', 'consumed', 'with', 'discovering', 'the', 'truth', 'behind', 'a', 'long-buried', 'incident', 'that', 'affected', 'the', 'lives', 'and', 'careers', 'of', 'showbiz', 'team', 'Vince', 'Collins', 'and', 'Lanny', 'Morris.']"
I Love You to Death,1990,97,6.4,15182,45.0,16190000.000000002,"['Comedy', ' Crime']",R,['Lawrence Kasdan'],"['Kevin Kline', 'Tracey Ullman', 'William Hurt', 'Joan Plowright']","['Joey', 'Boca', '(Kevin', 'Kline)', 'owns', 'a', 'pizza', 'parlor,', 'and', 'is', 'married', 'to', 'Rosalie', '(Tracey', 'Ullman).', ""He's"", 'also', 'a', 'serial', 'womanizer.', 'Rosalie', 'goes', 'to', 'extremes', 'when', 'she', 'finds', 'he', 'has', 'been', 'cheating.']"
The Yards,2000,115,6.4,22410,58.0,880000.0,"['Crime', ' Drama', ' Romance']",R,['James Gray'],"['Mark Wahlberg', 'Joaquin Phoenix', 'Charlize Theron', 'James Caan']","['Leo', 'is', 'released', 'from', 'prison', 'after', 'serving', 'time', 'for', 'car', 'theft.', 'His', 'plan', 'to', 'go', 'straight', 'falls', 'apart', 'when', 'he', 'meets', 'his', 'corrupt', 'uncle', 'for', 'a', 'job', 'and', 'later', 'an', 'old', 'friend', 'working', 'there.', 'It', 'culminates', 'at', 'the', '(railroad)', 'yards.']"
Laurel Canyon,2002,103,6.4,17302,61.0,3660000.0,['Drama'],R,['Lisa Cholodenko'],"['Frances McDormand', 'Alessandro Nivola', 'Christian Bale', 'Kate Beckinsale']","['When', 'an', 'uptight', 'young', 'man', 'and', 'his', 'fiancée', 'move', 'into', 'his', 'libertine', ""mother's"", 'house,', 'the', 'resulting', 'clash', 'of', 'life', 'attitudes', 'shakes', 'everyone', 'up.']"
The Interpreter,2005,128,6.4,109710,62.0,72710000.0,"['Crime', ' Mystery', ' Thriller']",PG-13,['Sydney Pollack'],"['Nicole Kidman', 'Sean Penn', 'Catherine Keener', 'Jesper Christensen']","['Political', 'intrigue', 'and', 'deception', 'unfold', 'inside', 'the', 'United', 'Nations,', 'where', 'a', 'U.S.', 'Secret', 'Service', 'agent', 'is', 'assigned', 'to', 'investigate', 'an', 'interpreter', 'who', 'overhears', 'an', 'assassination', 'plot.']"
Black and Blue,2019,108,6.4,25671,54.0,22060000.0,"['Action', ' Thriller']",R,['Deon Taylor'],"['Naomie Harris', 'Tyrese Gibson', 'Frank Grillo', 'Mike Colter']","['A', 'rookie', 'New', 'Orleans', 'police', 'officer', 'is', 'forced', 'to', 'balance', 'her', 'identity', 'as', 'a', 'black', 'woman', 'after', 'she', 'witnesses', 'two', 'corrupt', 'cops', 'committing', 'murder.']"
Not Without My Daughter,1991,116,6.4,14199,57.0,14790000.0,"['Drama', ' Thriller']",PG-13,['Brian Gilbert'],"['Sally Field', 'Alfred Molina', 'Sheila Rosenthal', 'Roshan Seth']","['An', 'American', 'woman', 'trapped', 'in', 'Islamic', 'Iran', 'by', 'her', 'brutal', 'husband', 'must', 'find', 'a', 'way', 'to', 'escape', 'with', 'her', 'daughter', 'as', 'well.']"
How I Live Now,2013,101,6.4,31585,57.0,60000.0,"['Action', ' Adventure', ' Drama']",R,['Kevin Macdonald'],"['Saoirse Ronan', 'Tom Holland', 'George MacKay', 'Harley Bird']","['An', 'American', 'girl,', 'sent', 'to', 'the', 'English', 'countryside', 'to', 'stay', 'with', 'relatives,', 'finds', 'love', 'and', 'purpose', 'while', 'fighting', 'for', 'her', 'survival', 'as', 'war', 'envelops', 'the', 'world', 'around', 'her.']"
Chappaquiddick,2017,106,6.4,14266,67.0,17400000.0,"['Biography', ' Drama', ' History']",PG-13,['John Curran'],"['Jason Clarke', 'Kate Mara', 'Ed Helms', 'Bruce Dern']","['Depicting', 'Ted', ""Kennedy's"", 'involvement', 'in', 'the', 'fatal', '1969', 'car', 'accident', 'that', 'claims', 'the', 'life', 'of', 'a', 'young', 'campaign', 'strategist,', 'Mary', 'Jo', 'Kopechne.']"
The Package,1989,108,6.4,10847,55.0,10650000.0,"['Action', ' Crime', ' Drama']",R,['Andrew Davis'],"['Gene Hackman', 'Tommy Lee Jones', 'Joanna Cassidy', 'John Heard']","['Experienced', 'Green', 'Beret', 'sergeant', 'Johnny', 'Gallagher', 'is', 'escorting', 'a', 'prisoner,', 'Airborne', 'Ranger', 'Thomas', 'Boyette,', 'back', 'to', 'the', 'US,', 'but', 'Boyette', 'escapes', 'and', 'Gallagher', 'must', 'risk', 'life', 'and', 'limb', 'to', 'catch', 'him.']"
White Bird in a Blizzard,2014,91,6.4,29654,51.0,30000.0,"['Drama', ' Mystery', ' Thriller']",R,['Gregg Araki'],"['Shailene Woodley', 'Eva Green', 'Christopher Meloni', 'Angela Bassett']","['In', '1988,', 'a', 'teenage', ""girl's"", 'life', 'is', 'thrown', 'into', 'chaos', 'when', 'her', 'mother', 'disappears.']"
Alps,2011,93,6.4,12751,69.0,10000.0,['Drama'],Not Rated,['Yorgos Lanthimos'],"['Stavros Psyllakis', 'Aris Servetalis', 'Johnny Vekris', 'Ariane Labed']","['A', 'group', 'of', 'people', 'start', 'a', 'business', 'where', 'they', 'impersonate', 'the', 'recently', 'deceased', 'in', 'order', 'to', 'help', 'their', 'clients', 'through', 'the', 'grieving', 'process.']"
The Joneses,2009,96,6.4,41382,55.0,1470000.0,"['Comedy', ' Drama']",R,['Derrick Borte'],"['Demi Moore', 'David Duchovny', 'Amber Heard', 'Benjamin Hollingsworth']","['A', 'seemingly', 'perfect', 'family', 'moves', 'into', 'a', 'suburban', 'neighborhood,', 'but', 'when', 'it', 'comes', 'to', 'the', 'truth', 'as', 'to', 'why', ""they're"", 'living', 'there,', 'they', ""don't"", 'exactly', 'come', 'clean', 'with', 'their', 'neighbors.']"
Enigma,2001,119,6.4,21680,64.0,4300000.0,"['Drama', ' Mystery', ' Romance']",R,['Michael Apted'],"['Dougray Scott', 'Kate Winslet', 'Saffron Burrows', 'Jeremy Northam']","['A', 'young', 'genius', 'frantically', 'races', 'against', 'time', 'to', 'crack', 'an', 'enemy', 'code', 'and', 'solve', 'the', 'mystery', 'surrounding', 'the', 'woman', 'he', 'loves.']"
Sleuth,2007,88,6.4,32727,49.0,340000.0,"['Crime', ' Drama', ' Mystery']",R,['Kenneth Branagh'],"['Michael Caine', 'Jude Law', 'Harold Pinter', 'Kenneth Branagh']","['On', 'his', 'sprawling', 'country', 'estate,', 'an', 'aging', 'writer', 'matches', 'wits', 'with', 'the', 'struggling', 'actor', 'who', 'has', 'stolen', 'his', ""wife's"", 'heart.']"
Youth in Revolt,2009,90,6.4,75568,63.0,15280000.0,"['Comedy', ' Drama', ' Romance']",R,['Miguel Arteta'],"['Michael Cera', 'Portia Doubleday', 'Jean Smart', 'Zach Galifianakis']","['While', 'his', 'trailer', 'trash', 'parents', 'teeter', 'on', 'the', 'edge', 'of', 'divorce,', 'Nick', 'Twisp', 'sets', 'his', 'sights', 'on', 'dream', 'girl', 'Sheeni', 'Saunders,', 'hoping', 'that', ""she'll"", 'be', 'the', 'one', 'to', 'take', 'away', 'his', 'virginity.']"
Blood Work,2002,110,6.4,46832,64.0,26200000.0,"['Action', ' Crime', ' Drama']",R,['Clint Eastwood'],"['Clint Eastwood', 'Jeff Daniels', 'Anjelica Huston', 'Wanda De Jesus']","['Still', 'recovering', 'from', 'a', 'heart', 'transplant,', 'retired', 'F.B.I.', 'profiler', 'Terry', 'McCaleb', '(Clint', 'Eastwood)', 'returns', 'to', 'service', 'when', 'his', 'own', 'blood', 'analysis', 'offers', 'clues', 'to', 'the', 'identity', 'of', 'a', 'serial', 'killer.']"
